online_order,booking,votes,location,rest_type,cost,types,rating_binary
0,0,52,1,78,300,4,0
0,0,6,29,78,500,4,1
0,0,141,29,78,300,4,1
0,0,12,0,78,300,4,0
0,0,12,0,78,200,4,0
0,0,4,29,78,350,4,0
0,0,149,4,78,150,4,1
0,0,0,29,65,300,4,1
0,0,6,90,59,200,4,0
0,0,16,90,27,600,4,0
0,0,0,90,78,400,4,1
0,0,0,90,78,300,4,1
0,0,0,90,78,150,4,1
0,0,0,29,78,250,4,1
1,0,5,0,78,300,4,1
0,0,0,29,78,300,4,1
0,0,0,29,78,500,4,1
1,0,0,29,78,150,4,1
0,0,0,0,78,300,4,1
1,0,12,4,78,150,4,0
1,0,0,4,78,300,4,0
0,0,56,3,78,400,4,1
0,0,42,0,78,400,4,1
1,0,5,3,78,300,4,1
0,0,23,3,53,450,4,0
0,0,4,90,78,500,4,0
0,0,6,0,78,300,4,0
0,0,0,29,78,200,4,1
1,0,11,0,78,250,4,0
0,0,4,29,78,250,4,0
0,0,6,0,78,250,4,0
0,0,4,90,78,300,4,0
0,0,4,29,78,400,4,1
0,0,4,1,78,200,4,1
0,0,0,29,78,150,4,1
0,0,20,3,53,500,4,0
0,0,6,29,78,300,4,0
0,0,0,29,78,600,4,1
0,0,10,3,53,400,4,0
0,0,0,90,78,300,4,1
0,0,0,90,78,450,4,1
0,0,4,3,53,200,4,0
0,0,6,29,78,300,4,0
0,0,32,0,78,400,4,0
1,0,35,0,78,350,4,1
0,0,30,0,78,300,4,1
0,0,14,29,78,250,4,0
0,0,54,29,78,300,4,0
1,0,25,3,27,600,4,0
1,0,260,0,78,250,4,0
1,0,50,0,48,400,4,0
1,0,0,0,78,300,4,1
0,0,0,29,78,300,4,1
0,1,1248,32,28,1000,5,1
0,1,1786,29,8,1300,5,1
1,1,592,29,28,1200,5,1
1,1,975,32,69,1500,5,1
1,1,446,32,76,1200,5,1
0,1,152,32,60,1350,5,1
0,1,234,32,27,1000,5,1
0,0,697,29,67,1500,5,1
0,1,456,29,69,1500,5,1
1,1,2499,3,73,900,5,1
1,1,4323,29,67,1600,5,1
1,1,2217,29,76,1200,5,1
0,1,1162,0,28,1100,5,1
0,1,1197,29,33,1200,5,1
1,1,1407,29,33,1100,5,1
0,1,725,29,76,1500,5,1
1,0,919,29,8,1000,5,1
1,1,1017,29,74,1300,5,1
1,1,847,29,28,1100,5,1
0,1,48,29,27,900,0,1
1,1,1976,3,27,1000,0,1
0,0,386,29,19,700,1,1
1,1,728,29,19,800,1,1
1,0,206,29,81,650,1,1
1,0,46,29,19,450,1,1
1,0,27,29,19,650,1,0
1,0,50,3,19,600,1,1
0,0,0,49,19,400,1,1
0,0,144,49,19,550,1,1
1,0,1185,0,39,500,2,1
1,0,785,0,78,300,2,1
1,0,167,3,78,600,2,0
1,0,1277,0,27,900,2,1
1,0,247,0,78,400,2,1
1,0,66,29,92,300,2,1
1,0,808,49,27,500,2,1
1,0,150,0,78,400,2,0
1,0,418,32,78,500,2,1
1,0,556,0,40,400,2,1
1,0,215,0,78,200,2,1
1,0,209,29,92,300,2,1
1,0,121,29,92,400,2,1
1,1,170,38,27,700,2,1
1,0,6,29,92,400,2,1
1,0,9,29,92,400,2,0
1,0,502,29,92,400,2,1
1,0,403,3,78,400,2,1
1,0,944,0,27,600,2,1
1,0,825,32,40,400,2,1
1,0,178,3,78,250,2,0
1,0,170,49,78,300,2,0
1,0,467,0,78,400,2,1
1,0,21,0,92,200,2,1
1,0,1972,32,27,800,2,1
1,0,132,29,78,250,2,1
1,0,303,32,78,200,2,1
1,0,247,49,78,300,2,1
1,0,130,0,78,150,2,1
1,0,474,3,78,600,2,1
1,0,794,32,78,300,2,1
1,0,210,0,78,300,2,1
1,0,456,3,27,550,2,0
1,0,78,3,78,450,2,0
1,0,53,29,92,200,2,1
1,0,11,29,92,400,2,1
1,0,15,29,92,200,2,1
1,0,49,29,78,300,2,1
1,0,313,29,78,500,2,1
1,0,86,38,78,100,2,0
1,0,18,29,59,100,2,1
1,0,26,29,92,150,2,0
1,0,54,3,78,400,2,1
1,1,205,29,78,700,2,1
1,0,958,32,78,500,2,1
1,0,351,32,78,400,2,0
1,0,44,3,78,400,2,0
1,0,46,0,48,400,2,0
1,0,37,32,78,100,2,1
1,0,49,0,78,300,2,0
1,0,35,29,78,200,2,0
1,0,124,49,78,400,2,1
1,0,182,3,53,600,2,1
1,0,380,29,27,750,2,1
1,1,743,3,27,800,2,1
1,0,129,3,92,400,2,1
1,1,4410,29,29,600,2,1
1,0,65,49,78,200,2,1
1,0,5,3,78,300,2,0
1,0,94,3,78,350,2,0
1,0,183,29,88,400,2,1
1,0,18,29,92,400,2,0
1,0,22,3,27,600,2,0
1,0,34,0,0,500,2,1
1,0,193,49,78,300,2,1
1,0,65,0,27,500,2,0
1,0,209,3,27,700,2,1
1,0,102,0,78,300,2,1
1,0,177,49,78,400,2,0
1,0,136,32,78,400,2,1
1,0,19,38,27,400,2,0
1,0,513,49,27,700,2,0
1,0,41,49,78,200,2,1
1,0,97,3,39,600,2,1
1,0,354,29,78,400,2,0
1,0,47,29,88,100,2,1
1,0,126,49,27,750,2,1
1,0,34,0,78,300,2,1
1,0,46,49,78,350,2,0
1,1,2206,29,76,1200,2,1
1,0,42,38,28,500,2,1
1,0,4,29,92,200,2,1
1,0,38,29,91,150,2,1
1,1,1230,3,27,900,2,1
1,0,142,3,14,300,2,1
1,0,578,32,27,900,2,1
1,0,206,29,39,450,2,1
1,0,84,3,78,500,2,1
1,0,8,29,92,400,2,0
1,0,121,3,78,300,2,1
1,1,177,32,27,800,2,1
1,0,50,3,19,600,2,1
1,0,306,49,27,700,2,1
1,0,45,3,59,200,2,1
1,0,34,3,0,500,2,1
1,0,0,29,92,350,2,1
1,0,53,29,19,600,2,1
1,0,7,29,78,200,2,0
1,0,5,49,78,200,2,0
1,0,25,38,27,500,2,1
1,0,33,29,78,200,2,1
1,0,10,29,78,300,2,0
1,0,82,29,78,400,2,1
1,1,627,0,28,1500,2,1
1,0,258,3,78,500,2,1
1,0,367,0,27,600,2,1
1,0,348,3,78,400,2,0
1,0,37,29,78,400,2,1
1,0,864,1,40,500,2,1
1,0,206,29,81,650,2,1
1,0,677,3,59,500,2,1
1,0,170,29,19,600,2,1
1,0,28,3,19,900,2,1
1,0,64,3,78,200,2,0
1,1,2241,3,28,1200,2,1
1,0,4,29,39,600,2,0
1,0,6,3,53,250,2,0
1,0,27,0,14,100,2,1
1,0,8,29,78,250,2,0
1,0,100,3,78,250,2,0
1,0,309,0,39,600,2,1
1,1,205,32,73,1000,2,1
1,0,338,0,27,800,2,1
1,0,46,29,19,450,2,1
1,0,671,0,27,500,2,1
1,0,90,32,78,250,2,0
1,0,117,49,78,250,2,0
1,0,70,3,78,250,2,0
1,0,11,3,40,150,2,1
1,0,130,0,40,230,2,1
1,0,81,29,78,500,2,1
1,0,122,7,39,750,2,1
1,0,61,0,78,300,2,1
1,0,18,49,6,400,2,1
1,0,39,29,27,1000,2,0
1,0,71,0,40,300,2,1
1,0,9,38,27,600,2,0
1,0,467,32,27,600,2,1
1,0,359,32,40,400,2,1
1,0,46,3,27,600,2,1
1,0,19,38,78,400,2,0
1,0,5,29,78,300,2,0
1,0,232,29,27,1000,2,1
1,1,1907,32,19,800,2,1
1,0,1781,32,78,200,2,1
1,0,129,32,40,300,2,1
1,0,7,29,80,150,2,0
1,0,77,49,19,600,2,1
1,0,0,49,39,600,2,1
0,1,1445,29,19,800,2,1
1,0,0,29,27,800,2,1
1,1,973,32,69,1500,2,1
1,0,396,32,78,300,2,0
1,1,1016,29,74,1300,2,1
1,0,39,29,78,400,2,0
1,0,134,29,39,300,2,1
1,0,32,0,56,200,2,1
1,0,28,49,19,500,2,0
1,0,9,49,78,250,2,0
1,0,6,0,17,150,2,0
1,0,258,0,27,500,2,1
1,0,4432,32,27,600,2,1
0,1,1195,29,33,1200,2,1
1,0,138,29,27,800,2,1
1,1,1405,29,33,1100,2,1
1,0,325,32,27,400,2,1
1,0,23,29,78,350,2,1
1,0,5,0,78,150,2,0
1,0,32,3,78,150,2,1
1,0,50,3,81,650,2,0
1,0,11,0,39,250,2,0
1,1,164,49,27,800,2,1
1,0,146,3,78,350,2,0
0,0,357,29,27,1200,2,1
0,0,117,29,78,350,2,1
1,0,243,32,27,650,2,1
1,0,95,3,53,1100,2,1
1,0,798,3,27,550,2,1
1,0,166,32,78,400,2,1
1,0,11,49,78,400,2,0
0,1,1242,29,27,1200,2,1
0,0,12,29,78,100,2,0
1,0,30,3,78,300,2,1
1,0,129,0,78,400,2,1
1,0,73,49,78,300,2,0
0,0,16,0,78,300,2,0
1,0,516,29,26,1000,2,1
1,0,30,0,78,400,2,1
0,0,72,29,0,200,2,1
1,0,29,0,78,400,2,1
1,0,28,49,78,100,2,1
0,0,251,29,40,200,2,1
1,0,39,29,78,300,2,0
1,0,113,29,78,200,2,1
1,1,728,29,19,800,2,1
1,0,891,1,27,750,2,1
1,0,0,7,92,800,2,1
1,1,564,3,27,900,2,1
1,0,43,49,27,700,2,0
1,0,74,38,27,700,2,0
1,0,218,29,27,500,2,1
1,0,154,3,78,600,2,0
0,0,10,29,39,300,2,0
1,0,86,3,39,600,2,1
1,0,539,3,27,800,2,1
0,1,48,29,27,900,2,1
0,0,919,29,27,600,2,1
0,0,6,29,27,800,2,0
1,1,885,32,27,1700,2,1
1,0,589,29,27,700,2,1
1,1,763,29,27,600,2,1
0,0,138,29,78,300,2,0
1,0,12,0,78,300,2,0
1,0,68,49,78,250,2,0
0,0,7,29,92,600,2,0
0,0,4,29,40,200,2,0
0,0,0,29,3,1000,2,1
0,0,18,29,78,450,2,1
0,0,0,29,39,400,2,1
0,0,4,29,78,150,2,0
0,0,0,29,78,200,2,1
0,0,0,29,27,400,2,1
0,0,0,29,27,550,2,1
0,0,0,29,78,300,2,1
0,0,0,29,78,400,2,1
0,0,18,29,92,100,2,1
0,0,0,29,78,350,2,1
0,0,5,29,40,500,2,0
0,0,0,29,78,400,2,1
0,1,54,29,10,1300,2,0
0,0,0,29,78,300,2,1
1,0,282,32,27,800,2,1
1,1,1247,32,27,1000,2,1
1,0,12,29,78,500,2,1
1,1,1340,3,60,1700,2,1
1,1,1322,29,27,1200,2,1
0,0,1292,3,27,800,2,1
1,0,0,49,78,200,2,1
1,0,60,29,14,400,2,1
1,0,25,3,40,500,2,0
1,0,476,0,92,600,2,1
0,1,151,32,60,1350,2,1
0,0,0,49,39,500,2,1
1,0,57,49,78,350,2,1
0,0,425,3,40,200,2,1
0,1,570,32,27,800,2,1
1,0,136,0,27,500,2,1
0,0,127,32,39,400,2,1
0,0,163,32,78,200,2,1
1,0,17,3,40,900,2,1
0,0,24,49,78,300,2,0
0,0,29,0,27,500,2,1
0,0,107,3,27,450,2,0
0,0,0,49,39,400,2,1
0,0,9,38,27,550,2,0
0,0,144,49,19,550,2,1
0,0,8,3,78,400,2,0
0,0,0,49,17,150,2,1
0,0,11,49,3,250,2,0
0,0,4,49,88,250,2,0
1,0,4,3,27,650,2,0
0,0,17,32,59,200,2,0
0,0,0,3,78,150,2,1
0,0,291,3,27,250,2,0
1,0,14,29,92,200,2,0
0,0,10,3,78,150,2,1
0,0,7,29,78,300,2,0
1,0,0,49,39,500,2,1
1,0,0,29,78,400,2,1
1,0,0,29,78,300,2,1
0,0,0,7,78,250,2,1
1,0,0,49,39,600,2,1
1,0,53,29,19,600,3,1
1,0,232,29,0,500,3,1
1,0,134,29,39,300,3,1
1,0,183,29,88,400,3,1
1,0,170,29,19,600,3,1
1,0,240,29,40,500,3,1
1,0,213,29,40,400,3,1
1,0,240,29,40,500,3,1
0,0,522,29,19,550,3,1
0,0,56,29,90,200,3,0
0,0,73,29,0,200,3,1
0,0,12,29,40,400,3,0
0,0,251,29,40,200,3,1
0,0,86,29,40,250,3,1
1,0,8,29,91,500,3,0
0,0,25,29,0,400,3,0
1,0,15,29,92,200,3,1
1,0,45,29,16,400,3,1
1,0,47,29,88,100,3,1
0,0,4,29,40,200,3,0
0,0,0,29,3,1000,3,1
0,0,5,29,40,500,3,0
0,0,0,29,0,450,3,1
0,0,425,3,40,200,3,1
1,0,101,3,40,400,3,1
1,0,17,3,40,900,3,1
1,0,25,3,40,500,3,0
1,0,20,3,40,300,3,1
1,0,825,32,40,400,3,1
1,0,249,0,42,500,3,1
1,0,359,32,40,400,3,1
1,1,362,32,27,600,3,1
0,0,127,32,39,400,3,1
1,0,34,0,0,500,3,1
1,0,22,0,92,150,3,1
1,0,6,0,40,300,3,1
0,0,11,49,3,250,3,0
0,0,4,49,88,250,3,0
0,0,0,49,40,150,3,1
1,0,130,0,40,230,3,1
1,1,590,29,28,1200,4,1
0,0,680,29,67,1500,4,1
0,0,2800,29,28,1200,4,1
0,1,3855,29,27,1600,4,1
0,0,357,29,27,1200,4,1
1,1,4321,29,67,1600,4,1
0,1,2461,29,27,1000,4,1
0,1,1209,29,10,1500,4,1
0,1,324,29,27,1300,4,1
0,1,1216,29,27,1200,4,1
1,1,2206,29,76,1200,4,1
0,1,1239,29,27,800,4,1
0,1,1779,29,8,1300,4,1
1,0,2420,29,27,800,4,1
1,1,1547,29,27,1000,4,1
1,0,138,29,27,800,4,1
0,1,720,29,76,1500,4,1
1,0,1986,29,27,800,4,1
1,0,380,29,27,750,4,1
0,1,1195,29,33,1200,4,1
1,1,459,29,27,700,4,1
0,1,1079,29,28,800,4,1
1,1,1033,29,28,1100,4,1
1,1,887,29,27,900,4,1
0,1,1445,29,19,800,4,1
1,1,1016,29,74,1300,4,1
1,1,1405,29,33,1100,4,1
0,0,764,29,20,600,4,1
1,0,232,29,27,1000,4,1
1,1,1432,29,27,800,4,1
1,1,1322,29,27,1200,4,1
1,1,847,29,28,1100,4,1
0,0,919,29,27,600,4,1
1,0,510,29,26,1000,4,1
1,1,763,29,27,600,4,1
1,0,914,29,8,1000,4,1
1,1,561,29,27,800,4,1
1,0,349,29,27,600,4,1
1,0,1310,29,27,750,4,1
1,0,589,29,27,700,4,1
1,0,118,29,27,600,4,1
1,0,200,29,78,400,4,1
1,0,181,29,27,700,4,1
1,0,218,29,27,500,4,1
0,0,117,29,78,350,4,1
0,0,59,29,27,500,4,1
0,0,536,29,27,950,4,1
0,0,234,29,78,400,4,1
1,0,180,29,27,450,4,1
0,0,0,23,8,1500,4,1
1,1,728,29,19,800,4,1
0,0,97,29,27,650,4,0
1,0,666,29,27,650,4,1
0,0,522,29,19,550,4,1
1,0,49,29,78,400,4,1
1,0,18,29,65,200,4,1
1,1,4410,29,29,600,4,1
1,0,519,29,27,400,4,1
1,0,410,29,27,500,4,1
1,0,43,29,27,450,4,1
1,0,51,29,27,500,4,0
0,0,6,29,27,800,4,0
1,0,0,29,27,800,4,1
1,0,320,29,27,700,4,0
1,0,39,29,27,1000,4,0
1,0,2402,29,27,750,4,1
1,0,34,29,19,900,4,0
1,0,64,29,27,750,4,0
0,0,14,29,28,700,4,0
0,0,6,29,14,150,4,0
0,0,0,29,27,400,4,1
0,0,0,29,27,550,4,1
0,0,0,29,28,700,4,1
0,1,54,29,10,1300,4,0
1,0,185,29,27,750,4,1
0,0,30,29,78,200,4,0
0,0,54,29,78,300,4,0
1,0,260,29,78,300,4,1
0,0,98,29,78,400,4,1
1,1,205,29,78,700,4,1
1,0,49,29,78,300,4,1
0,0,440,29,78,400,4,1
1,0,539,29,78,300,4,1
1,0,37,29,78,400,4,1
1,0,0,29,78,250,4,1
1,0,22,29,78,400,4,1
1,0,0,29,78,700,4,1
1,0,60,29,78,500,4,1
1,0,140,29,78,100,4,1
1,0,184,29,78,500,4,1
1,0,7,29,78,200,4,0
1,0,319,29,78,400,4,1
1,0,99,29,78,250,4,1
0,0,0,29,78,300,4,1
0,0,0,29,78,700,4,1
0,0,36,29,78,200,4,1
1,0,206,29,81,400,4,1
1,0,261,29,78,300,4,1
1,0,12,29,78,500,4,1
0,0,5,29,78,300,4,0
1,0,43,29,78,500,4,1
0,0,0,29,78,200,4,1
1,0,113,29,78,200,4,1
1,0,81,29,78,500,4,1
1,0,5,29,78,300,4,0
1,0,38,29,78,400,4,1
0,0,12,29,78,150,4,1
1,0,33,29,78,400,4,1
1,0,47,29,78,300,4,0
1,0,132,29,78,250,4,1
0,0,20,29,78,100,4,1
1,0,44,29,78,200,4,0
1,0,354,29,78,400,4,0
1,0,171,29,78,250,4,1
1,0,0,29,78,200,4,1
1,0,6,29,78,500,4,0
0,0,10,29,78,400,4,0
1,0,33,29,78,200,4,1
1,0,23,29,78,350,4,1
1,0,273,29,78,600,4,1
0,0,378,29,78,300,4,1
1,0,55,29,78,200,4,1
1,0,39,29,78,400,4,0
1,0,82,29,78,400,4,1
0,0,138,29,78,300,4,0
0,0,140,29,78,300,4,1
0,0,9,29,78,350,4,0
0,0,0,29,78,350,4,1
0,0,0,29,78,200,4,1
1,0,39,29,78,300,4,0
1,0,22,29,78,250,4,0
1,0,0,29,78,250,4,1
0,0,4,29,78,200,4,0
0,0,4,29,78,150,4,0
0,0,0,29,78,150,4,1
0,0,4,29,78,400,4,0
0,0,0,29,78,200,4,1
0,0,6,29,78,300,4,0
0,0,0,29,78,400,4,1
0,0,0,29,78,300,4,1
0,0,0,29,78,400,4,1
0,0,4,29,78,300,4,0
1,0,4,29,78,250,4,0
1,0,35,29,78,200,4,0
1,1,2496,3,73,900,4,1
0,1,2075,3,69,1200,4,1
0,1,787,3,27,1500,4,1
1,1,2241,3,28,1200,4,1
0,1,966,3,28,1000,4,1
0,0,1292,3,27,800,4,1
1,1,1976,3,27,1000,4,1
1,0,409,3,27,1000,4,1
1,0,798,3,27,550,4,1
1,0,539,3,27,800,4,1
1,0,32,3,27,800,4,1
1,1,743,3,27,800,4,1
1,0,18,3,27,700,4,1
1,0,50,3,19,600,4,1
1,0,426,3,27,400,4,0
1,0,136,3,27,500,4,0
1,0,122,3,78,500,4,0
1,0,9,3,27,650,4,0
0,0,107,3,27,450,4,0
0,0,67,3,27,600,4,0
1,0,51,3,78,400,4,0
1,0,4,3,27,650,4,0
0,0,291,3,27,250,4,0
1,0,22,3,27,600,4,0
1,0,121,3,78,300,4,1
1,0,190,3,40,400,4,1
1,0,32,3,78,150,4,1
1,0,11,3,78,250,4,1
1,0,202,3,78,250,4,1
0,0,12,3,78,300,4,1
1,0,31,3,78,300,4,1
1,0,57,3,78,350,4,0
1,0,146,3,78,350,4,0
1,0,600,3,78,400,4,1
1,0,188,3,78,600,4,0
0,0,11,3,78,150,4,0
1,0,154,3,78,600,4,0
1,0,53,3,78,400,4,0
1,0,95,3,53,1100,4,1
0,0,10,3,78,150,4,1
0,0,17,3,53,500,4,0
0,0,0,3,78,150,4,1
0,0,7,3,78,300,4,0
1,0,94,3,78,350,4,0
1,0,70,3,78,250,4,0
1,0,178,3,78,250,4,0
0,1,6404,0,27,1600,4,1
0,0,2486,32,27,450,4,1
0,1,538,32,27,1100,4,1
1,1,1265,32,29,800,4,1
1,1,1247,32,27,1000,4,1
0,1,1154,0,28,1100,4,1
0,1,1246,32,28,1000,4,1
1,0,74,32,27,800,4,1
1,1,0,32,27,700,4,1
1,1,177,32,27,800,4,1
0,0,713,32,19,500,4,1
1,0,1972,32,27,800,4,1
1,0,684,32,27,650,4,1
1,1,1080,32,27,1000,4,1
1,1,885,32,27,1700,4,1
1,0,32,19,27,400,4,1
1,1,367,32,27,1200,4,1
0,0,205,0,27,550,4,1
0,1,570,32,27,800,4,1
0,0,710,32,19,850,4,1
1,1,362,32,27,600,4,1
1,0,367,0,27,600,4,1
1,0,136,0,27,500,4,1
0,1,11,32,19,800,4,0
1,0,210,49,27,600,4,1
1,0,247,0,78,400,4,1
1,0,958,32,78,500,4,1
1,0,40,0,78,300,4,1
1,0,166,32,78,400,4,1
0,1,151,32,60,1350,4,1
1,0,808,49,27,500,4,1
1,0,21,32,78,200,4,1
1,1,205,32,73,1000,4,1
1,0,303,32,78,200,4,1
0,0,0,49,19,400,4,1
1,0,12,0,78,300,4,0
1,0,7,49,78,250,4,0
0,0,163,32,78,200,4,1
1,0,6,49,78,300,4,0
1,0,476,0,78,450,4,1
1,0,39,49,78,300,4,0
1,0,109,0,78,300,4,1
1,0,34,0,78,300,4,1
0,0,37,32,78,200,4,1
1,0,19,38,78,400,4,0
1,0,23,32,78,300,4,0
1,0,37,32,6,400,4,1
1,0,184,0,78,400,4,1
1,0,288,49,78,500,4,1
1,0,10,0,78,300,4,0
0,0,30,0,27,500,4,1
0,0,29,0,27,500,4,1
1,0,97,49,78,400,4,0
1,0,282,32,27,800,4,1
0,0,70,49,78,200,4,1
1,0,51,38,78,400,4,0
1,0,61,0,78,300,4,1
0,0,9,38,27,550,4,0
0,0,144,49,19,550,4,1
1,0,42,38,28,500,4,1
1,0,614,0,19,600,4,1
1,0,128,49,27,500,4,1
0,0,24,49,78,300,4,0
1,0,358,0,78,400,4,1
1,0,177,49,78,400,4,0
0,0,34,0,78,150,4,0
0,0,4,49,28,800,4,0
1,0,19,38,27,400,4,0
1,0,174,0,27,450,4,0
1,0,60,49,27,700,4,1
1,0,4,49,78,300,4,0
1,0,10,49,14,100,4,0
1,0,0,49,27,400,4,1
0,0,17,49,78,150,4,1
1,0,12,49,78,200,4,0
1,0,9,0,78,250,4,0
1,0,132,0,78,300,4,0
1,0,9,49,78,400,4,0
0,0,6,49,78,100,4,0
0,0,0,49,78,100,4,1
0,0,0,49,78,200,4,1
1,0,14,32,78,300,4,0
0,0,0,0,78,400,4,1
1,0,245,49,78,300,4,0
1,0,49,0,78,300,4,0
0,0,0,32,27,700,4,1
1,0,241,49,78,300,4,1
1,1,488,0,19,700,4,1
1,0,46,0,48,400,4,0
1,0,258,0,78,250,4,0
0,1,1246,32,28,1000,5,1
0,1,1779,29,8,1300,5,1
0,0,680,29,67,1500,5,1
0,0,2800,29,28,1200,5,1
1,1,4321,29,67,1600,5,1
1,1,2206,29,76,1200,5,1
0,1,720,29,76,1500,5,1
1,1,590,29,28,1200,5,1
0,1,1195,29,33,1200,5,1
1,1,1016,29,74,1300,5,1
1,1,1405,29,33,1100,5,1
1,0,914,29,8,1000,5,1
0,0,0,23,8,1500,5,1
1,1,2496,3,73,900,5,1
1,1,2241,3,28,1200,5,1
0,1,1154,0,28,1100,5,1
0,1,151,32,60,1350,5,1
0,1,1502,36,27,1400,0,1
0,1,1099,36,28,1400,0,1
0,1,1132,36,27,1600,0,1
1,1,1228,36,27,800,0,1
1,1,347,36,27,600,0,1
1,1,473,36,27,750,0,1
1,1,405,36,27,1500,0,1
1,0,311,36,27,800,0,1
1,1,399,36,27,1000,0,1
0,0,111,37,27,1400,0,1
1,0,3128,37,27,750,0,1
1,1,840,37,19,800,1,1
0,0,1181,36,22,900,1,1
1,1,559,36,19,1200,1,1
1,0,399,36,43,700,1,1
1,1,577,36,19,700,1,1
0,0,167,36,19,500,1,1
0,0,35,36,27,700,1,1
0,0,92,36,19,700,1,1
0,0,0,36,43,500,1,1
0,0,19,36,20,450,1,1
0,0,241,36,19,600,1,1
1,0,172,36,19,700,1,1
1,0,274,36,19,900,1,1
0,0,110,36,29,700,1,1
0,0,0,36,19,500,1,1
1,0,46,36,19,500,1,1
1,0,140,36,19,650,1,1
1,0,56,36,19,650,1,1
1,0,6,36,19,600,1,0
1,0,0,36,78,100,1,1
0,0,16,36,19,600,1,0
0,0,5,36,78,100,1,0
0,1,0,36,27,850,1,1
1,0,97,36,19,350,1,1
1,1,2589,37,29,600,1,1
0,0,15,37,19,700,1,1
1,0,191,21,19,700,1,1
1,1,496,37,26,800,1,1
1,0,14,21,19,400,1,1
1,0,722,37,19,1000,1,1
1,1,104,37,19,800,1,1
0,0,0,21,91,200,1,1
0,0,0,37,19,400,1,1
0,0,74,37,26,300,1,1
0,0,24,37,19,550,1,0
0,0,0,37,19,400,1,1
1,0,36,37,19,500,1,1
0,0,0,37,19,500,1,1
0,0,0,21,19,200,1,1
0,0,26,37,19,600,1,0
1,1,506,24,19,650,1,1
1,0,44,39,19,500,1,1
1,0,98,24,19,500,1,1
1,0,73,2,26,500,1,1
1,0,44,2,19,500,1,1
1,0,62,2,29,550,1,1
1,0,17,2,19,600,1,1
1,0,0,2,19,300,1,1
1,0,77,2,19,550,1,1
0,0,0,24,20,900,1,1
0,0,17,2,78,400,1,1
0,0,9,2,19,350,1,0
0,0,33,2,19,500,1,1
0,0,0,2,81,150,1,1
1,0,287,59,39,500,2,1
1,0,15,36,92,500,2,0
1,0,221,36,40,400,2,1
1,0,52,36,78,350,2,1
1,0,106,59,27,800,2,0
1,0,7,36,78,300,2,1
1,0,29,59,78,200,2,1
1,0,1418,37,78,300,2,1
1,0,420,37,27,800,2,1
1,0,148,21,39,400,2,1
1,1,1228,36,27,800,2,1
1,0,253,24,27,600,2,1
1,0,205,59,53,400,2,1
1,0,327,36,78,300,2,1
1,0,376,36,78,350,2,1
1,0,215,2,92,450,2,1
1,0,109,2,28,600,2,1
1,0,24,24,39,500,2,1
1,0,22,59,78,750,2,0
1,0,297,2,78,200,2,1
1,0,128,59,78,300,2,1
0,0,87,36,40,300,2,1
1,0,265,36,40,400,2,1
1,0,209,36,78,600,2,1
1,0,51,21,27,400,2,1
1,0,33,21,78,300,2,0
1,0,73,2,27,500,2,1
1,0,123,2,27,600,2,0
1,0,6,59,65,300,2,0
1,0,16,36,78,150,2,1
1,0,112,59,78,400,2,0
1,1,160,24,27,650,2,0
1,0,189,36,78,100,2,1
1,0,306,59,78,400,2,1
1,1,202,59,78,450,2,1
1,0,35,36,78,700,2,1
1,0,408,59,78,600,2,0
1,0,96,36,78,300,2,1
1,0,432,36,40,500,2,1
1,0,247,59,78,400,2,1
1,0,343,37,92,500,2,1
1,0,162,36,39,750,2,1
1,0,232,37,39,650,2,1
1,0,210,59,78,400,2,0
1,0,40,59,65,300,2,0
1,0,153,59,78,400,2,1
1,0,37,59,27,750,2,1
1,0,0,59,78,250,2,1
1,0,52,59,48,300,2,0
1,0,182,37,27,450,2,0
1,1,24,36,27,850,2,1
1,0,4,36,90,400,2,0
1,0,24,36,3,500,2,1
1,0,30,24,78,300,2,0
1,0,332,24,78,300,2,1
1,0,0,59,78,250,2,1
1,0,257,2,78,600,2,1
1,0,182,2,27,500,2,0
1,0,61,59,59,200,2,1
1,1,347,36,27,600,2,1
1,0,156,59,82,550,2,1
1,0,41,24,39,400,2,1
1,0,195,36,78,500,2,1
1,0,16,36,78,350,2,0
1,0,140,36,27,700,2,1
1,0,7,59,78,600,2,0
1,0,15,2,78,200,2,1
1,1,1437,37,27,1500,2,1
1,0,38,59,17,250,2,1
1,0,38,24,39,600,2,1
1,0,0,36,78,300,2,1
1,0,25,2,14,400,2,0
1,0,34,59,78,300,2,1
1,0,324,2,27,600,2,0
1,0,115,37,27,550,2,1
1,0,38,36,92,300,2,0
1,0,50,69,40,300,2,1
1,0,34,36,16,400,2,1
1,0,107,24,39,500,2,0
1,0,35,36,39,500,2,1
1,0,0,21,78,350,2,1
1,1,577,36,19,700,2,1
1,0,22,24,78,400,2,0
0,0,58,59,78,500,2,0
1,0,7,24,92,500,2,0
1,0,64,59,53,700,2,0
1,0,80,24,39,600,2,0
1,0,23,36,39,600,2,1
1,0,177,59,27,600,2,1
1,0,140,37,78,500,2,1
1,0,87,59,78,600,2,0
1,0,110,37,78,400,2,1
1,0,48,59,92,150,2,1
1,0,37,59,78,150,2,0
1,0,4,2,78,150,2,0
1,0,42,24,78,400,2,1
1,0,13,37,78,300,2,0
1,0,23,24,78,300,2,1
1,0,42,37,14,300,2,1
1,0,128,37,78,400,2,1
1,0,220,24,27,500,2,1
1,0,13,59,27,400,2,0
1,0,88,36,78,400,2,1
1,0,90,59,78,400,2,1
1,0,370,37,27,800,2,1
